business_name,category,area,latitude,longitude,distance_km,geofilter,geofilter_reason,coordinate_source,phone,normalized_phone,website,instagram_handle,instagram_url,facebook_url,google_maps_cid,verified_date,operating_status,url,instagram_enrich_source,instagram_enrich_date,instagram_enrich_confidence
"Indulgence Spa - Playa Cocles, Puerto Viejo, Limón, Costa Rica",services,Cocles,9.650195,-82.736623,1.918,pass,area_included:Cocles,array,+506 2750 0536,+50627500536,,_indulgencespa,https://www.instagram.com/_indulgencespa,https://www.facebook.com/indulgencespacocles,12067959796908866585,2025-09-02,active,https://www.puertoviejosatellite.com/en/cocles/indulgence-spa/,,,
"Kona Wellness Shala - Playa Cocles, Puerto Viejo, Limón, Costa Rica",services,Cocles,9.654121,-82.754702,0.209,pass,area_included:Cocles,array,+506 8686 5662,+50686865662,,konashala,https://www.instagram.com/konashala,,11573433909437604022,2025-10-22,active,https://www.puertoviejosatellite.com/en/cocles/kona-wellness-shala/,,,
Mendez Barber Shop,services,Puerto Viejo,9.638165,-82.71215,4.901,pass,area_included:Puerto Viejo,array,+506 8363 8676,+50683638676,,mendezbarbershop_cr,https://www.instagram.com/mendezbarbershop_cr,https://www.facebook.com/Roots-Barber-Shop-337786386865648/,5529719550027810747,2025-12-18,active,https://www.puertoviejosatellite.com/en/puerto-viejo/mendez-barber-shop/,,,
"Octo Salon - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",services,Playa Chiquita,9.655742,-82.755236,0.216,pass,area_included:Playa Chiquita,array,+506 6314 4363,+50663144363,,octosalon,https://www.instagram.com/octosalon,https://www.facebook.com/OctoSalon,18191801259759644864,2025-08-19,active,https://www.puertoviejosatellite.com/en/playa-chiquita/octo-salon/,,,
Old Harbour Gym,services,Puerto Viejo,9.657679,-82.746598,0.777,pass,area_included:Puerto Viejo,array,,,,,,,10525434517969119413,2026-03-24,active,https://www.puertoviejosatellite.com/en/puerto-viejo/old-harbour-gym/,,,
Pure Jungle Spa,services,Puerto Viejo,9.630028,-82.721203,4.51,pass,area_included:Puerto Viejo,array,+506 2756 8413,+50627568413,http://www.anrdoezrs.net/links/2369666/type/dlg/https://www.tripadvisor.com/Attraction_Review-g309265-d1427184-Reviews-Pure_Jungle_Spa-Puerto_Viejo_de_Talamanca_Province_of_Limon.html,purejunglespa,https://www.instagram.com/purejunglespa,https://www.facebook.com/PUREJungleSpa,,2026-02-20,active,https://www.puertoviejosatellite.com/en/puerto-viejo/pure-jungle-spa/,,,
"Pure Love Liberation - Playa Cocles, Puerto Viejo, Limón, Costa Rica",services,Cocles,9.734624,-82.847869,13.603,pass,area_included:Cocles,array,+506 8493 3668,+50684933668,,pureloveliberation,https://www.instagram.com/pureloveliberation,https://www.facebook.com/profile.php?id=100092371575697,,2025-08-02,active,https://www.puertoviejosatellite.com/en/cocles/pure-love-liberation/,,,
"Surya Spa - Playa Cocles, Puerto Viejo, Limón, Costa Rica",services,Cocles,9.653562,-82.75216,0.24,pass,area_included:Cocles,array,+506 8697 9863,+50686979863,,,,,1958769090411140405,2025-07-23,active,https://www.puertoviejosatellite.com/en/cocles/surya-spa/,,,
Svastha Yoga & Ayurveda Café,services,Puerto Viejo,9.656252,-82.755525,0.262,pass,area_included:Puerto Viejo,array,+506 6423 3726,+50664233726,,svasthacr,https://www.instagram.com/svasthacr,https://www.facebook.com/svasthacr,8317123943686846949,2026-03-22,active,https://www.puertoviejosatellite.com/en/puerto-viejo/svastha-yoga-and-ayurveda-cafe/,,,
La Tinta Tropical,services,Puerto Viejo,9.657462,-82.754819,0.283,pass,area_included:Puerto Viejo,array,+506 8948 9183,+50689489183,,latintatropical,https://www.instagram.com/latintatropical,https://www.facebook.com/damiancalandra,3486593641699246622,2026-04-02,active,https://www.puertoviejosatellite.com/en/puerto-viejo/la-tinta-tropical/,,,
Vol'Air Dance Studio,services,Puerto Viejo,9.655169,-82.755481,0.24,pass,area_included:Puerto Viejo,array,+506 8301 9933,+50683019933,,volairpuertoviejo,https://www.instagram.com/volairpuertoviejo,https://www.facebook.com/VolAir-Danza-A%C3%A9rea-Puerto-Viejo-797120296984839/,12543675730712426029,2026-04-01,active,https://www.puertoviejosatellite.com/en/puerto-viejo/vol-air-dance-studio/,,,
Puerto Viejo Dogs,services,Puerto Viejo,9.658767,-82.749419,0.567,pass,area_included:Puerto Viejo,array,+506 2756 8306,+50627568306,,,,https://www.facebook.com/groups/pvdogs9/,,2026-04-03,active,https://www.puertoviejosatellite.com/en/puerto-viejo/puerto-viejo-dogs/,,,
Central de Mascotas,services,Puerto Viejo,9.652144,-82.797593,4.869,pass,area_included:Puerto Viejo,array,+506 2750 0529,+50627500529,,,,,7240010806083907203,2025-10-17,active,https://www.puertoviejosatellite.com/en/puerto-viejo/central-de-mascotas/,,,
Clínica Veterinaria Arroyo y Solano,services,Puerto Viejo,9.736005,-82.841876,13.213,pass,area_included:Puerto Viejo,array,+506 2756 8306,+50627568306,,,,https://www.facebook.com/veterinariaarroyosolano,15400950969629438728,2026-03-24,active,https://www.puertoviejosatellite.com/en/puerto-viejo/clinica-veterinaria-arroyo-y-solano/,,,
"Clinica Veterinaria Green Vet - Hone Creek, Limón, Costa Rica",services,Hone Creek,9.655948,-82.754818,0.177,pass,area_included:Hone Creek,array,+506 7005 7723,+50670057723,,greenvet.honecreek,https://www.instagram.com/greenvet.honecreek,https://www.facebook.com/Green-Vet-Cahuita-530145661238959/,13987590870242443651,2025-10-04,active,https://www.puertoviejosatellite.com/en/hone-creek/clinica-veterinaria-green-vet/,,,
Ciclo Tuanis,services,Puerto Viejo,9.644746,-82.728838,2.932,pass,area_included:Puerto Viejo,array,+506 2750 3222,+50627503222,,,,,13918274438659118327,2026-02-25,active,https://www.puertoviejosatellite.com/en/puerto-viejo/ciclo-tuanis/,,,
Puerto Viejo Bike Rentals,services,Puerto Viejo,9.655979,-82.754798,0.176,pass,area_included:Puerto Viejo,array,+506 7264 7530,+50672647530,,puertoviejobikerentals,https://www.instagram.com/puertoviejobikerentals,,8630472141589888435,2026-02-20,active,https://www.puertoviejosatellite.com/en/puerto-viejo/puerto-viejo-bike-rentals/,,,
"Pura Ride by Ciclo Cocles - Playa Cocles, Puerto Viejo, Limón, Costa Rica",services,Cocles,9.656633,-82.755572,0.284,pass,area_included:Cocles,array,+506 8825 9227,+50688259227,,puraride_rent,https://www.instagram.com/puraride_rent,https://www.facebook.com/ciclococles,5955362533549979086,2025-08-20,active,https://www.puertoviejosatellite.com/en/cocles/pura-ride-by-ciclo-cocles/,,,
Cerrajería Paris,services,Puerto Viejo,9.747332,-82.859364,15.48,pass,area_included:Puerto Viejo,array,+506 6085 1666,+50660851666,,cerrajeriaparis,https://www.instagram.com/cerrajeriaparis,https://www.facebook.com/p/Cerrajeria-Par%C3%ADs-Puerto-Viejo-100064036263764/,6040828318272438452,2025-10-27,active,https://www.puertoviejosatellite.com/en/puerto-viejo/cerrajeria-paris/,,,
PC Caribe Soluciones Informáticas,services,Puerto Viejo,9.637428,-82.707263,5.428,pass,area_included:Puerto Viejo,array,+506 6018 0708,+50660180708,,,,https://www.facebook.com/pccaribe2012,15750093614330541423,2025-09-15,active,https://www.puertoviejosatellite.com/en/puerto-viejo/pc-caribe-soluciones-informaticas/,,,
"Centro Educativo Playa Chiquita Punta Uva - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",services,Playa Chiquita,9.635835,-82.705615,5.662,pass,area_included:Playa Chiquita,array,+506 2750 0754,+50627500754,https://centroeducativoplayachiquita.com/,caribesur_school,https://www.instagram.com/caribesur_school,https://www.facebook.com/profile.php?id=100083656052126,,2025-10-01,active,https://www.puertoviejosatellite.com/en/playa-chiquita/centro-educativo-playa-chiquita-punta-uva/,,,
"Proyecto Educativo Semillas de Paz - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",services,Playa Chiquita,9.655624,-82.750442,0.314,pass,area_included:Playa Chiquita,array,+506 2756 8325,+50627568325,,,,https://www.facebook.com/jardinlassemillas,,2025-09-05,active,https://www.puertoviejosatellite.com/en/playa-chiquita/proyecto-educativo-semillas-de-paz/,,,
Eñe Spanish Teachers,services,Puerto Viejo,9.655259,-82.75327,0.016,pass,area_included:Puerto Viejo,array,+506 7286 5336,+50672865336,,,,,8716363808718267189,2025-11-20,active,https://www.puertoviejosatellite.com/en/puerto-viejo/ene-spanish-teachers/,,,
Spanish by the Sea,services,Puerto Viejo,9.756165,-82.867946,16.836,pass,area_included:Puerto Viejo,array,+506 8799 8992,+50687998992,,,,https://www.facebook.com/Spanish-by-the-Sea-Puerto-Viejo-Costa-Rica-1443355352604549/,439116677363621136,2025-05-12,active,https://www.puertoviejosatellite.com/en/puerto-viejo/spanish-by-the-sea/,,,
Spanish School Pura Vida,services,Puerto Viejo,9.635481,-82.72692,3.643,pass,area_included:Puerto Viejo,array,+506 8570 9768,+50685709768,,,,https://www.facebook.com/spanishschool.puravida,15049167550943815650,2026-03-02,active,https://www.puertoviejosatellite.com/en/puerto-viejo/spanish-school-pura-vida/,,,
"Veronica's Place Cooking Class - Playa Cocles, Puerto Viejo, Limón, Costa Rica",services,Cocles,9.657008,-82.755517,0.302,pass,area_included:Cocles,array,+506 8918 3238,+50689183238,,,,https://www.facebook.com/veronicasplacecr,14733147586219926929,2025-06-13,active,https://www.puertoviejosatellite.com/en/cocles/veronicas-place-cooking-class/,,,
"Correos de CR - Playa Negra, Puerto Viejo, Limón, Costa Rica",services,Playa Negra,9.657326,-82.754821,0.271,pass,area_included:Playa Negra,array,,,,CorreosCR,https://www.instagram.com/CorreosCR,https://www.facebook.com/CorreosdeCostaRica,15619291854434631434,2025-08-19,active,https://www.puertoviejosatellite.com/en/playa-negra/correos-de-cr/,,,
Elena De Luca Studio,services,Puerto Viejo,9.651797,-82.738416,1.68,pass,area_included:Puerto Viejo,array,+506 7264 7530,+50672647530,,elenadelucastudio,https://www.instagram.com/elenadelucastudio,,4794006171803715674,2026-03-18,active,https://www.puertoviejosatellite.com/en/puerto-viejo/elena-de-luca-studio/,,,
Puerto Viejo Multicentro,services,Puerto Viejo,9.651857,-82.738888,1.628,pass,area_included:Puerto Viejo,array,,,,,,,11540051154473046732,2025-12-29,active,https://www.puertoviejosatellite.com/en/puerto-viejo/puerto-viejo-multicentro/,,,
Sea Breeze Events,services,Puerto Viejo,9.657494,-82.753373,0.233,pass,area_included:Puerto Viejo,array,,,,seabreezeevents,https://www.instagram.com/seabreezeevents,https://www.facebook.com/seabreezeeventscr,,2026-04-03,active,https://www.puertoviejosatellite.com/en/puerto-viejo/sea-breeze-events/,,,
"Black Shack Surf School - Playa Cocles, Puerto Viejo, Limón, Costa Rica",services,Cocles,9.650458,-82.737379,1.83,pass,area_included:Cocles,array,+506 7106 9930,+50671069930,,blackshack_surf_school.cr,https://www.instagram.com/blackshack_surf_school.cr,https://www.facebook.com/blackshack.surf.school,11736483113495327139,2026-01-30,active,https://www.puertoviejosatellite.com/en/cocles/black-shack-surf-school/,,,
"Surf Meds Caribe - Playa Cocles, Puerto Viejo, Limón, Costa Rica",services,Cocles,9.501593,-82.613961,22.933,pass,area_included:Cocles,array,+506 8566 9444,+50685669444,https://www.anrdoezrs.net/click-2369666-11552042?url=https%3A%2F%2Fwww.tripadvisor.com%2FAttraction_Review-g1212465-d13531848-Reviews-Surf_Meds_Caribe-Cocles_Puerto_Viejo_de_Talamanca_Province_of_Limon.html,surf_meds_caribe,https://www.instagram.com/surf_meds_caribe,,,2025-08-06,active,https://www.puertoviejosatellite.com/en/cocles/surf-meds-caribe/,,,
Surf the Jungle Surf School Adventures,services,Puerto Viejo,9.504722,-82.615203,22.583,pass,area_included:Puerto Viejo,array,+506 8710 4148,+50687104148,http://www.anrdoezrs.net/links/2369666/type/dlg/https://www.tripadvisor.com/Attraction_Review-g309265-d10797817-Reviews-Surf_the_Jungle_Surf_School_Adventures-Puerto_Viejo_de_Talamanca_Province_of_Lim.html,surfthejungle_surfschool,https://www.instagram.com/surfthejungle_surfschool,https://www.facebook.com/surfthejungle,14229054643032701360,2026-02-16,active,https://www.puertoviejosatellite.com/en/puerto-viejo/surf-the-jungle-surf-school-adventures/,,,
"Tico Surf and Skate - Playa Cocles, Puerto Viejo, Limón, Costa Rica",services,Cocles,9.50236,-82.613728,22.886,pass,area_included:Cocles,array,+506 2750 3063,+50627503063,,ticosurfcaribe,https://www.instagram.com/ticosurfcaribe,,1318668082841675164,2025-05-17,active,https://www.puertoviejosatellite.com/en/cocles/tico-surf-and-skate/,,,
"Cacao Trails Bole - Hone Creek, Limón, Costa Rica",tour_company,Hone Creek,9.674927,-82.803435,5.909,pass,area_included:Hone Creek,array,+506 2756 8186,+50627568186,,cacaotrailsbole,https://www.instagram.com/cacaotrailsbole,https://www.facebook.com/cacaotrails,904701918920547958,2025-08-28,active,https://www.puertoviejosatellite.com/en/hone-creek/cacao-trails-bole/,,,
"Caribe Horse Riding Club - Playa Cocles, Puerto Viejo, Limón, Costa Rica",tour_company,Cocles,9.644741,-82.727928,3.023,pass,area_included:Cocles,array,+506 8705 4250,+50687054250,,,,https://www.facebook.com/caribehorse,13961717934939865032,2025-08-11,active,https://www.puertoviejosatellite.com/en/cocles/caribe-horse-riding-club/,,,
"Ceibo Adventure - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",tour_company,Playa Chiquita,9.635477,-82.712717,4.97,pass,area_included:Playa Chiquita,array,+506 8475 3859,+50684753859,https://www.tkqlhce.com/click-2369666-12246271?url=https%3A%2F%2Fwww.tripadvisor.ca%2FAttraction_Review-g309265-d25227055-Reviews-Ceibo_Adventure_Caribe-Puerto_Viejo_de_Talamanca_Province_of_Limon.html,thegreenjunglehouse,https://www.instagram.com/thegreenjunglehouse,https://www.facebook.com/thegreenjunglehouse,,2025-09-05,active,https://www.puertoviejosatellite.com/en/playa-chiquita/ceibo-adventure/,,,
Exploradores Outdoors,tour_company,Puerto Viejo,9.65901,-82.750715,0.491,pass,area_included:Puerto Viejo,array,+506 2750 2020,+50627502020,,,,https://www.facebook.com/raftingcr,16305114679791493305,2026-03-27,active,https://www.puertoviejosatellite.com/en/puerto-viejo/exploradores-outdoors/,,,
"Finca La Isla Botanical Garden - Playa Negra, Puerto Viejo, Limón, Costa Rica",tour_company,Playa Negra,9.649471,-82.76458,1.401,pass,area_included:Playa Negra,array,+506 8829 4229,+50688294229,,,,https://www.facebook.com/Finca-la-Islas-Botanical-Garden-373141649468327/,,2025-07-06,active,https://www.puertoviejosatellite.com/en/playa-negra/finca-la-isla-botanical-garden/,,,
"Finca Tierra - Playa Cocles, Puerto Viejo, Limón, Costa Rica",tour_company,Cocles,9.624953,-82.714348,5.449,pass,area_included:Cocles,array,+506 8390-8348,+50683908348,,,,https://www.facebook.com/FincaTierra,,2025-07-27,active,https://www.puertoviejosatellite.com/en/cocles/finca-tierra/,,,
"Green Water SUP Tours - Playa Punta Uva, Puerto Viejo, Limón, Costa Rica",tour_company,Punta Uva,9.641811,-82.687854,7.332,pass,area_included:Punta Uva,array,+506 8844 4432,+50688444432,,,,https://www.facebook.com/GreenWaterSUPTours,14331531993444532415,2024-07-16,active,https://www.puertoviejosatellite.com/en/punta-uva/green-water-sup-tours/,,,
Hidden Garden Ethnobotanical Sanctuary,tour_company,Puerto Viejo,9.653993,-82.746475,0.764,pass,area_included:Puerto Viejo,array,+506 8340 8889,+50683408889,,,,https://www.facebook.com/hiddengardenwellness,,2026-01-27,active,https://www.puertoviejosatellite.com/en/puerto-viejo/hidden-garden-ethnobotanical-sanctuary/,,,
"Jaguar Rescue Center - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",tour_company,Playa Chiquita,9.641877,-82.723355,3.611,pass,area_included:Playa Chiquita,array,+506 2750 0710,+50627500710,,jaguarrescuecentercr,https://www.instagram.com/jaguarrescuecentercr,https://www.facebook.com/JaguarRescueCenter,9435208628058025334,2025-08-19,active,https://www.puertoviejosatellite.com/en/playa-chiquita/jaguar-rescue-center/,,,
"Kinkaju Tours - Hone Creek, Limón, Costa Rica",tour_company,Hone Creek,9.661756,-82.815059,6.807,pass,area_included:Hone Creek,array,+506 8510 3596,+50685103596,,kinkaju2026,https://www.instagram.com/kinkaju2026,https://www.facebook.com/profile.php?id=61588504613214,3404977970967347049,2026-02-25,active,https://www.puertoviejosatellite.com/en/hone-creek/kinkaju-tours/,,,
"Punta Uva Dive Center - Playa Punta Uva, Puerto Viejo, Limón, Costa Rica",tour_company,Punta Uva,9.641758,-82.687934,7.324,pass,area_included:Punta Uva,array,+506 8844-4432,+50688444432,http://www.anrdoezrs.net/links/2369666/type/dlg/https://www.tripadvisor.com/Attraction_Review-g1644063-d1846665-Reviews-Punta_Uva_Dive_Center-Manzanillo_Province_of_Limon.html,,,https://www.facebook.com/Punta-Uva-Dive-Center-209576052391019/,1382996174802571516,2025-05-23,active,https://www.puertoviejosatellite.com/en/punta-uva/punta-uva-dive-center/,,,
"Ride the Rainforest - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",tour_company,Playa Chiquita,9.637863,-82.70918,5.215,pass,area_included:Playa Chiquita,array,+506 6192 8939,+50661928939,,ridetherainforestcostarica,https://www.instagram.com/ridetherainforestcostarica,https://www.facebook.com/ridetherainforestcostarica,12629937482695022966,2025-08-27,active,https://www.puertoviejosatellite.com/en/playa-chiquita/ride-the-rainforest/,,,
"Talamanca Chocolate - Playa Negra, Puerto Viejo, Limón, Costa Rica",tour_company,Playa Negra,9.646921,-82.7623,1.365,pass,area_included:Playa Negra,array,+506 8910 9318,+50689109318,,chocolateismedicine,https://www.instagram.com/chocolateismedicine,https://www.facebook.com/TalamancaChocolate,1242408439996904931,2025-07-18,active,https://www.puertoviejosatellite.com/en/playa-negra/talamanca-chocolate/,,,
Main Bus Stop,tour_company,Puerto Viejo,9.656686,-82.755987,0.327,pass,area_included:Puerto Viejo,array,,,,,,,7826458106781310635,2026-02-01,active,https://www.puertoviejosatellite.com/en/puerto-viejo/main-bus-stop/,,,
Adobe EasyCar Rent a Car,tour_company,Puerto Viejo,9.656036,-82.754855,0.185,pass,area_included:Puerto Viejo,array,+506 2750 0715,+50627500715,,,,,15441903368463150081,2026-03-05,active,https://www.puertoviejosatellite.com/en/puerto-viejo/adobe-easycar-rent-a-car/,,,
Alamo Enterprise Car Rental,tour_company,Puerto Viejo,9.656145,-82.753846,0.102,pass,area_included:Puerto Viejo,array,+506 2242 7878,+50622427878,,,,,7608545223870319936,2025-06-28,active,https://www.puertoviejosatellite.com/en/puerto-viejo/alamo-enterprise-car-rental/,,,
Caribe Shuttle,tour_company,Puerto Viejo,9.6562,-82.755075,0.214,pass,area_included:Puerto Viejo,array,+506 2750-0626,+50627500626,,,,,,2026-03-24,active,https://www.puertoviejosatellite.com/en/puerto-viejo/caribe-shuttle/,,,
Interbus office,tour_company,Puerto Viejo,9.65632,-82.753957,0.125,pass,area_included:Puerto Viejo,array,+506 2750 2145,+50627502145,,,,,2534048177187130620,2026-03-28,active,https://www.puertoviejosatellite.com/en/puerto-viejo/interbus-office/,,,
Puerto Viejo Golf Carts,tour_company,Puerto Viejo,9.657292,-82.753889,0.22,pass,area_included:Puerto Viejo,array,+506 8542 4377,+50685424377,,puertoviejogolf,https://www.instagram.com/puertoviejogolf,https://www.facebook.com/profile.php?id=100066816036607,,2026-04-01,active,https://www.puertoviejosatellite.com/en/puerto-viejo/puerto-viejo-golf-carts/,,,
ATEC,tour_company,Puerto Viejo,9.656059,-82.754844,0.184,pass,area_included:Puerto Viejo,array,+506 8706 4758,+50687064758,http://www.anrdoezrs.net/links/2369666/type/dlg/https://www.tripadvisor.com/Attraction_Review-g309265-d2209012-Reviews-ATEC_Talamancan_Association_of_Ecotourism_and_Conservation_Day_Tours-Puerto_Viejo.html,atec_ong,https://www.instagram.com/atec_ong,https://www.facebook.com/ongatec,11890875733593568965,2026-02-16,active,https://www.puertoviejosatellite.com/en/puerto-viejo/atec/,,,
Best Travel Puerto Viejo,tour_company,Puerto Viejo,9.65652,-82.754159,0.156,pass,area_included:Puerto Viejo,array,+506 2238 0739,+50622380739,,besttravelpuertoviejo,https://www.instagram.com/besttravelpuertoviejo,,15210314141344220556,2026-01-27,active,https://www.puertoviejosatellite.com/en/puerto-viejo/best-travel-puerto-viejo/,,,
"Caribe Fun Tours - Playa Negra, Puerto Viejo, Limón, Costa Rica",tour_company,Playa Negra,9.657941,-82.773392,2.221,pass,area_included:Playa Negra,array,+506 2756 8118,+50627568118,https://www.jdoqocy.com/click-2369666-11552042?url=https%3A%2F%2Fwww.tripadvisor.com%2FAttraction_Review-g309265-d8837660-Reviews-Caribe_Fun_Tours-Puerto_Viejo_de_Talamanca_Province_of_Limon.html,,,,13054634241932126885,2025-03-29,active,https://www.puertoviejosatellite.com/en/playa-negra/caribe-fun-tours/,,,
Gecko Trail Costa Rica,tour_company,Puerto Viejo,9.65738,-82.754755,0.272,pass,area_included:Puerto Viejo,array,+506 8724 9252,+50687249252,http://www.anrdoezrs.net/links/2369666/type/dlg/https://www.tripadvisor.com/Attraction_Review-g309265-d1758265-Reviews-Gecko_Trail_Day_Tours-Puerto_Viejo_de_Talamanca_Province_of_Limon.html,,,https://www.facebook.com/GeckoTrail,831507804855121720,2026-03-27,active,https://www.puertoviejosatellite.com/en/puerto-viejo/gecko-trail-costa-rica/,,,
Caribe Sur Real Estate,real_estate,Puerto Viejo,9.657328,-82.753803,0.221,pass,area_included:Puerto Viejo,array,+506 8701 6816,+50687016816,,caribesurlifestylerealty,https://www.instagram.com/caribesurlifestylerealty,,,2025-12-05,active,https://www.puertoviejosatellite.com/en/puerto-viejo/caribe-sur-real-estate/,,,
"Century 21 Caribe - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",real_estate,Playa Chiquita,9.642838,-82.723221,3.581,pass,area_included:Playa Chiquita,array,+506 2750 0602,+50627500602,,c21caribe,https://www.instagram.com/c21caribe,,,2025-10-01,active,https://www.puertoviejosatellite.com/en/playa-chiquita/century-21-caribe/,,,
Coldwell Banker Caribe,real_estate,Puerto Viejo,9.658603,-82.749288,0.566,pass,area_included:Puerto Viejo,array,+506 7171 8812,+50671718812,,coldwellbankercaribe,https://www.instagram.com/coldwellbankercaribe,https://www.facebook.com/coldwellbankercaribe,49080311362860494,2026-02-25,active,https://www.puertoviejosatellite.com/en/puerto-viejo/coldwell-banker-caribe/,,,
RISE Puerto Viejo,real_estate,Puerto Viejo,9.656739,-82.754251,0.182,pass,area_included:Puerto Viejo,array,+506 8366 7578,+50683667578,,risecaribe,https://www.instagram.com/risecaribe,https://www.facebook.com/risecaribe,,2026-05-21,active,https://www.puertoviejosatellite.com/en/puerto-viejo/rise-puerto-viejo/,,,
"Green Property Management - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",real_estate,Playa Chiquita,9.637471,-82.707502,5.402,pass,area_included:Playa Chiquita,array,+506  2750 0437,+50627500437,,greenmanagementcr,https://www.instagram.com/greenmanagementcr,https://www.facebook.com/GREENManagementCR,,2025-09-09,active,https://www.puertoviejosatellite.com/en/playa-chiquita/green-property-management/,,,
